Date,Source,Headline,Link,Content
2022-10-16, Investing.com,"S&P 500 Gains Amid Strong Bank Earnings, Eyes Set on Major Third-Quarter Reports",https://in.investing.com/news/sp-500-gains-amid-strong-bank-earnings-eyes-set-on-major-thirdquarter-reports-93CH-3852345,"The , reflecting the performance of 500 publicly owned companies, closed last Friday near support at 4,328 with resistance at 4,380. Despite a sell-off triggered by the Israel-Gaza conflict causing a surge in oil prices and US Treasuries, the index gained 0.45% last week. This gain was buoyed by robust earnings from leading banks such as JPMorgan (NYSE: ), Citigroup (NYSE: ), and Wells Fargo (NYSE: ).

Noted bear Mike Wilson of Morgan Stanley (NYSE: ) sees few reasons for a fourth-quarter rally for the S&P 500. The index is influenced by the aggregate performance of its constituent companies, US and global macroeconomic data, interest rates set by the Federal Reserve, inflation, and other metrics impacting Fed decisions.

This week, the market's attention will turn to major companies including Johnson & Johnson (NYSE: ), Bank of America (NYSE: ), Goldman Sachs (NYSE: ), Tesla (NASDAQ: ), Morgan Stanley, Netflix (NASDAQ: ), Union Pacific (NYSE: ), American Express (NYSE: ), Taiwan Semiconductor, Charles Schwab (NYSE: ), American Airlines (NASDAQ: ) Group and Schlumberger (NYSE: ) that are set to release their third-quarter earnings.

Consensus earnings forecasts for this week include Johnson & Johnson ($2.52 EPS on $21.06 billion sales), Goldman Sachs ($5.54 EPS on $11.13 billion revenue), Lockheed Martin (NYSE: ) ($6.62 EPS on $16.72 billion sales), Netflix ($3.48 EPS on $8.54 billion), Tesla ($0.74 EPS on $24.22 billion sales), Morgan Stanley ($1.31 EPS on $13.22 billion), Procter & Gamble (NYSE: ) ($1.72 EPS on $21.59 billion revenue), Philip Morris International (NYSE: ) ($1.62 EPS on $9.22 billion revenue), Union Pacific ($2.44 EPS on $6 billion), AT&T (NYSE: ) ($0.62 EPS on $30.24 billion sales), CSX (NASDAQ: ) ($0.43 EPS on $3.58 billion sales), Taiwan Semiconductor ($1.17 EPS on $16.67 billion revenue), and American Express ($2.95 EPS on $15.36 billion revenue).

Bank of America's credit card lending business remained stable in September, despite a minor increase in delinquencies and a decrease in net charge-offs. However, the bank's stock dropped more than 6% in Monday’s premarket following an 8% rise on Friday.

Key economic events this week include the release of US Retail Sales for September and a significant speech by Federal Reserve Chair Jerome Powell. Data on US Building Permits and Housing Starts for September will be released on Wednesday. The CME Group’s FedWatch Tool indicates a 90% likelihood of unchanged interest rates at the November 1 Fed meeting.

This article was generated with the support of AI and reviewed by an editor. For more information see our T&C."
2022-10-16, Investing.com,"U.S. stocks jump ahead of a wave of corporate earnings reports, economic data",https://in.investing.com/news/us-stocks-jump-ahead-of-a-wave-of-corporate-earnings-reports-economic-data-3852221,"Investing.com -- U.S. stocks jumped in Monday morning trading as investors prepared for a big wave of corporate earnings this week and an upcoming speech by Federal Reserve Chair Jerome Powell.

At 09:42 ET (13:42 GMT), the rose 227 points or 0.7%, while the was up 0.6% and the was up 0.6%.

The main indices on Wall Street ended in a mixed fashion last week, with the 30-stock Dow gaining 0.2%, while the benchmark S&P lost 0.2% and the tech-heavy dropped 0.6%.

Tension over Middle East escalation

Trading on Wall Street could be choppy as investors fret about escalating violence in the Middle East.

Secretary of State Antony Blinken returned to Israel as part of a concerted diplomatic attempt to ensure Israel's conflict with Palestinian militant group Hamas does not spillover elsewhere in the region as Israel prepares for a ground invasion of the Gaza region.

Iran, which backs Hamas, the dominant power in Gaza, has warned Israel of escalation if it kept attacking Palestinians.

Quarterly earnings season ramps up

The market received a boost on Friday after a slew of reports from major financial firms, including JPMorgan Chase (NYSE: ) and Wells Fargo (NYSE: ), were generally well received.

This week sees the earnings season ramp up, with 11% of the S&P 500 slated to report, although Monday is a little short of major names, with Charles Schwab (NYSE: ) the main report. Schwab beat expectations on profit as revenue dipped 16% from the year before. Shares rose 1.7%.

Continuing the banking theme, Bank of America (NYSE: ) and Goldman Sachs (NYSE: ) are both due ahead of the open on Tuesday.

Other big names include healthcare giant Johnson & Johnson (NYSE: ), reporting ahead of Tuesday’s market open, consumer products giant Procter & Gamble (NYSE: ) ahead of Wednesday’s open, Netflix (NASDAQ: ) and Tesla (NASDAQ: ) after Wednesday’s close and Philip Morris (NYSE: ) ahead of the open on Thursday.

Rite Aid (NYSE: ) will also be in the spotlight after the drugstore chain filed for Chapter 11 bankruptcy on Sunday. Trading was halted early Monday.

September retail sales due on Tuesday

In economic data, for September, due on Tuesday, will give investors insight into the strength of consumer spending.

There are also a number of Fed officials due to speak this week, but most attention will be on comments by Fed Chair on Thursday when he addresses the Economic Club of New York, just before the start of the central bank's blackout period.

Crude consolidates after strong gains

Oil prices consolidated Monday after the previous week’s hefty gains, with all eyes on the tensions in the Middle East.

Israel is not a big player in terms of crude production, but concerns are mounting about any potential escalation which could impact supplies from countries in the world's top oil producing region, including Saudi Arabia, Iran and the United Arab Emirates.

(Oliver Gray contributed to this item.)"
2022-10-16, Investing.com,UBS maintains Netflix at 'buy' with a price target of $500.00,https://in.investing.com/news/pro/netflix-inc-receives-investment-bank-analyst-rating-update-3852125,"An analyst from UBS maintained Netflix (NASDAQ: ) at 'buy' with a price target of $500.00 from a prior price target of %currency%%price%.

Prior to this rating, Netflix had 24 buy ratings, 19 hold ratings, and 2 sell ratings.

For consensus analyst estimates and price targets on Netflix, click here. For more news on Netflix, click here.

Netflix's stock price closed at $355.68. They are down -9.82% in the last month and up 45.12% in the last 12 months.

According to Investing Pro, Netflix's fair value is $493.18, an upside of 38.66%. Netflix's fair value comes with a medium degree of uncertainty, according to InvestingPro.

Check out Netflix's and financials here."
2022-10-16, Investing.com,U.S. stock futures point to positive open amid major earnings reports,https://in.investing.com/news/us-stock-futures-point-to-positive-open-amid-major-earnings-reports-93CH-3852115,"On Monday, U.S. stock index futures indicated a positive opening for the ongoing third-quarter earnings season, with reports expected from financial giants Bank of America (NYSE: ), Morgan Stanley (NYSE: ), and Goldman Sachs (NYSE: ), as well as other companies including United Airlines, Las Vegas Sands (NYSE: ), Tesla (NASDAQ: ), and Netflix (NASDAQ: ). The , , and rose by 0.22%, 0.33%, and 0.10% respectively in pre-market trading.

This comes after mixed trends last week, with investors closely monitoring signs of escalation in the Israel-Hamas conflict and the U.S.'s containment efforts. There are fears of a wider regional conflict that could push oil prices above $100 a barrel and risk a global recession—a concern underscored by Jamie Dimon's warning about this being ""the most dangerous time the world has seen in decades"".

In the commodities market, prices and WTI Crude Oil dropped despite a softer dollar amidst Middle East tensions. and futures hovered around $88 and $91 per barrel respectively.

Early on Monday, bond market rates rose, influencing mortgage rates and impacting the 10-year and 2-year Treasury yields. The increased to 4.69%, attracting safe-haven seekers.

In economic news, September retail sales data and housing sector indices are due for release. Additionally, the Empire State Manufacturing Index is projected to slide into negative territory while Patrick Harper is scheduled to give speeches on the economic outlook. These developments are shaping stock market news and in-depth analysis.

This article was generated with the support of AI and reviewed by an editor. For more information see our T&C."
2022-10-16, Investing.com,Wells Fargo maintains Netflix at 'overweight' with a price target of $460.00,https://in.investing.com/news/pro/netflix-inc-receives-investment-bank-analyst-rating-update-3851675,"An analyst from Wells Fargo maintained Netflix (NASDAQ: ) at 'overweight' with a price target of $460.00 from a prior price target of %currency%%price%.

Prior to this rating, Netflix had 24 buy ratings, 17 hold ratings, and 2 sell ratings.

For consensus analyst estimates and price targets on Netflix, click here. For more news on Netflix, click here.

Netflix's stock price closed at $355.68. They are down -10.39% in the last month and up 45.12% in the last 12 months.

According to Investing Pro, Netflix's fair value is $493.18, an upside of 38.66%. Netflix's fair value comes with a medium degree of uncertainty, according to InvestingPro.

Check out Netflix's and financials here."
2022-10-16, Investing.com,Netflix subscribers will be able to play games like GTA or Squid Game on phones soon - WSJ,https://in.investing.com/news/netflix-subscribers-will-be-able-to-play-games-like-gta-or-squid-game-on-phones-soon--wsj-432SI-3851512,"Netflix (NASDAQ: ) is reportedly expanding its presence in the gaming industry by leveraging the studios it has acquired to create more game titles based on popular Netflix movies and TV shows.

While the streaming giant initially focused on mobile games, it is now looking to develop higher-end games that can be streamed on TVs or PCs, competing with major players like Sony (NYSE: ) and Microsoft (NASDAQ: ), the Wall Street Journal reported.

In the coming months, Netflix subscribers will have the opportunity to play games on their mobile devices based on popular shows like ""Squid Game"" and ""Wednesday."" Netflix is also in discussions to create games based on other content like ""Extraction,"" its Sherlock Holmes series, and ""Black Mirror.""

In addition to developing its own titles, Netflix will continue to license existing games in its catalog.

Furthermore, Netflix has explored the possibility of releasing a game within the popular ""Grand Theft Auto"" series through a licensing deal with Take-Two Interactive Software (NASDAQ: ).

Netflix's games are currently offered to subscribers at no extra charge, and the company does not generate revenue directly from these games. The primary purpose of these games is to enhance the overall subscriber experience by providing an engaging and interactive element to the platform.

It serves as a strategy to retain existing subscribers and attract new ones, especially during periods when their favorite shows are not actively releasing new content."
2022-10-16, Investing.com,"Blinken's diplomatic mission, corporate earnings, Rite Aid - what's moving markets",https://in.investing.com/news/blinkens-diplomatic-mission-corporate-earnings-rite-aid--whats-moving-markets-3851419,"Investing.com -- U.S. Secretary of State Antony Blinken seeks to limit the extent of the conflict in the Middle East, while the focus on Wall Street turns to the new quarterly corporate earnings season. Rite Aid has filed for bankruptcy while crude prices consolidate after recent hefty gains.

1. Blinken attempts to limit Middle East conflict

U.S. Secretary of State Antony Blinken returns to Israel on Monday as part of a concerted diplomatic attempt to ensure Israel's conflict with Palestinian militant group Hamas does not spillover elsewhere in the region.

Israel has imposed a strict blockade on the Gaza region as it carries out a heavy bombardment in preparation for a ground invasion.

Blinken has already visited Qatar, Jordan, Bahrain, United Arab Emirates, Saudi Arabia and Egypt in an attempt to limit the scope of the conflict.

However, tensions are rising as Iran, which backs Hamas, the dominant power in Gaza, warned Israel of escalation if it kept attacking Palestinians.

""If the Zionist aggressions do not stop, the hands of all parties in the region are on the trigger,"" said Iranian Foreign Minister Hossein Amirabdollahian, adding that Tehran could not simply stay an observer.

“We are on the verge of the abyss in the Middle East,” United Nations Secretary-General Antonio Guterres warned in a statement Sunday.

2. Futures edge higher; Powell set to speak later in week

U.S. stock futures edged higher Monday, at the start of a busy week for quarterly corporate earnings.

At 05:00 ET (09:00 GMT), the contract added 100 points or 0.3%, climbed by 10 points or 0.2%, and inched up by 15 points or 0.1%.

The third quarter earnings season picks up steam this week [see below], with several major U.S. companies expected to show an improvement in profit growth after a tepid first half.

The economic data slate is largely empty Monday, and eyes will quickly turn to U.S. retail sales figures for September, due on Tuesday, will give investors insight into the strength of consumer spending.

There are a number of Fed officials due to speak this week, but most attention will be on comments by Fed Chair Jerome Powell on Thursday when he addresses the Economic Club of New York, just before the start of the central bank's blackout period.

3. Earnings season gets going in earnest

The quarterly earnings kicks into top gear this week with 11% of the slated to report, although Monday is a little short of star quality.

Charles Schwab (NYSE: ) is the biggest name due later in the session, and the lender follows on from JPMorgan Chase (NYSE: ), Wells Fargo (NYSE: ) and Citigroup (NYSE: ) reporting quarterly profits on Friday that outstripped analysts' estimates boosted by higher interest rates.

Continuing the banking theme, Bank of America (NYSE: ) and Goldman Sachs (NYSE: ) are both due ahead of the open on Tuesday.

Other big names include healthcare giant Johnson & Johnson (NYSE: ), reporting ahead of Tuesday’s market open, consumer products giant Procter & Gamble (NYSE: ) ahead of Wednesday’s open, Netflix (NASDAQ: ) and Tesla (NASDAQ: ) after Wednesday’s close and Philip Morris (NYSE: ) ahead of the open on Thursday.

4. Rite Aid files for bankruptcy

Rite Aid (NYSE: ) filed for Chapter 11 bankruptcy on Sunday as the drugstore chain struggles with slowing sales, mounting debt and a slew of lawsuits over its alleged role in the U.S. opioid crisis.

Rite Aid has been named as a defendant, along with other pharmacy chains, in lawsuits that alleged they helped fuel the opioid crisis in the U.S..

The filing will allow the company to resolve litigation claims in an ""equitable manner"", a spokesperson said.

Rite Aid said it has received a commitment for $3.45 billion in new financing from some of its lenders, even as it struggled with total debts of $8.60 billion as of June 3.

Rite Aid also appointed Jeffrey Stein as its new CEO and chief restructuring officer, replacing interim CEO Elizabeth Burr, and announced it will close more of its underperforming stores.

5. Oil consolidates after conflict-inspired gains

Oil prices edged lower Monday, consolidating after last week’s hefty gains as traders awaited any more developments in the Israel-Hamas war given the potential for a hit to global supply.

By 05:00 ET, the futures traded 0.3% lower at $86.09 a barrel, while the contract dropped 0.4% to $90.50.

Both benchmarks climbed nearly 6% on Friday, posting their highest daily percentage gains since April, and for the week, Brent advanced 7.5% while WTI climbed 5.9%.

Israel is not a big player in terms of crude production, but concerns are mounting about any potential escalation which could impact supplies from countries in the world's top oil producing region, including Saudi Arabia, Iran and the United Arab Emirates.

“Uncertainty and concern over the escalation of the Israel-Hamas war continue to support the oil market. In recent days, Iran has warned about the risk of a wider conflict, while there are reports that Saudi Arabia has frozen talks to normalize relations with Israel,” said analysts at ING, in a note."
2022-10-15, Investing.com,Microsoft closes the deal; Arm has Wall Street salivating: Weekly tech roundup,https://in.investing.com/news/microsoft-closes-the-deal-arm-has-wall-street-salivating-weekly-tech-roundup-3850878,"By Louis Juricic and Sarina Isaacs

Investing.com -- Here is your weekly Pro Recap on the biggest headlines out of a big earnings week for tech: Microsoft closes the deal - and owes a boatload of taxes; Arm Holdings earns top ratings from analysts; Netflix slashed.

InvestingPro subscribers get tech headlines like these in real time. Never miss another market-moving alert.

Microsoft closes Activision deal, owes billions to the IRS

Microsoft (NASDAQ: ) and Activision Blizzard (NASDAQ: ) have finally completed the transaction to merge - Microsoft's largest deal in its 48-year history - after intense regulatory scrutiny and related delays, per the deal that the companies announced back in January 2022.

In accordance with that agreement, Activision Blizzard became a wholly owned subsidiary of Microsoft as a subsidiary of Microsoft - Anchorage Merger Sub Inc. - merged with and into Activision Blizzard.

Microsoft successfully addressed myriad competition concerns from U.K. and European regulators and received a favorable ruling from a U.S. district judge in this regard, and the news came after the U.K.'s Competition and Markets Authority (CMA) said the buyout, excluding cloud gaming rights, would help maintain competitive pricing and improve services.

Still, even after the closing of the deal, the U.S. Federal Trade Commission said it continued to oppose the pact and remained focused on its appeal against it.

“Today we start the work to bring beloved Activision, Blizzard, and King franchises to Game Pass and other platforms,” Microsoft Gaming CEO Phil Spencer said in a blog post.

Separately, Microsoft revealed in an 8-K filing that the IRS (Internal Revenue Service) has notified the company of a $28.9 billion back-tax claim, along with penalties and interest, for the tax years 2004 to 2013.

This dispute revolves around how Microsoft allocated profits across various countries and jurisdictions during that period. Microsoft also notes that the proposed adjustments are taxes paid under the Tax Cuts and Jobs Act (TCJA), which could potentially reduce the final tax liability under the audit by up to $10B.

The company intends to appeal the IRS's claim, and the company does not anticipate any immediate changes in its tax liabilities, as the IRS Appeals process is expected to take several years to complete.

Analysts at BofA don’t expect to see material impact on FY24/25 EPS or FCF, writing, ""The $28.9 billion represents 111% of Microsoft’s deferred income tax liabilities and 45% of the company’s net cash balance.""

Microsoft shares barely budged for the week, closing Friday at $327.73.

Arm Holdings picks up slew of buy ratings

Chip designer Arm Holdings (NASDAQ: ) earned a series of top ratings from several major brokerages following its highly anticipated IPO last month, bringing an end to a customary quiet period for Arm's underwriters.

Arm's debut garnered $4.87 billion for the company's 90% owner SoftBank (TYO: ) in the largest listing so far this year.

Arm, which holds a near-monopoly in terms of share of the lucrative smartphone market, has been hit by a recent downturn in demand for the devices.

But in notes to clients, a raft of key brokerages initiated their coverage of Arm with buy-equivalent ratings, citing optimism around the firm's plans to generate revenue through elevated royalty fees and its focus on building its presence in cloud and automotive markets.

""We believe these strategic shifts and the higher royalty rates they can command should accelerate the company's revenue growth and further expand the valuation premium at which the company historically traded, based on the uniqueness and ubiquity of its technology ecosystem as well as the highly profitable and predictable nature of its business model,"" analysts at Deutsche Bank said, giving Arm a Buy rating and a price target of $60.

Goldman Sachs, which set a price target of $62, also predicted that Arm would continue to bolster its smartphone dominance through the increased royalties.

Other analysts at Citi, Mizuho and TD Cowen also delivered price targets of between $60 to $70, with JPMorgan taking the most bullish view.

Arm shares lost some 6% for the week, closing at $50.78. They had debuted at $51.

Netflix loses Outperform rating at Wolfe Research

Netflix (NASDAQ: ) took a hit Friday trade after Wolfe Research cut the streaming giant's rating to Peer Perform from Outperform.

“2024 ARPU [average revenue per user] expectations look full, while today's paid-sharing net adds lead to tomorrow's gross add shortfalls,” the analysts wrote in a downgrade note.

While Netflix has been expanding its share of the global premium video revenue, the analyst flagged 2024-2025 growth forecasts as being too optimistic.

“If future growth falls short, we doubt that NFLX's 50% P/E and 70% EV/EBITDA premium to the S&P would hold up,"" they added.

The firm's prior bullish thesis was built on the expected transition from a land-grab phase to a more efficient one that aims to monetize existing viewership by addressing issues such as ad-supported video-on-demand (AVOD) and password sharing among 100 million global users.

“With reports of slow AVOD adoption, recent ARM shortfalls signaling trade down, management signaling less margin expansion, and a lack of compelling 3P data on sub growth, we believe the risk/ reward for NFLX is balanced,” the analyst said.

Shares lost nearly 7% for the week to $355.68.

Senad Karaahmetovic and Scott Kanowsky contributed to this report.



"
2022-10-15, Investing.com,Top 5 things to watch in markets in the week ahead,https://in.investing.com/news/top-5-things-to-watch-in-markets-in-the-week-ahead-3850697,"Investing.com -- Geopolitical tensions remain to the fore, while earnings and U.S. retail sales data will give an insight into the health of the consumer. Federal Reserve Chairman Jerome Powell is to speak while economic data out of China and the U.K. will be closely watched. Here’s what you need to know to start your week.

Earnings season picks up

Third quarter earnings season picks up steam, with several major U.S. companies due to report results in a season expected to show an improvement in profit growth after a tepid first half.

Tesla (NASDAQ: ) kicks off earnings for the megacaps after the close on Wednesday. These companies' shares have been central drivers of the rally in equity markets so far this year.

Bank of America (NYSE: ) and Goldman Sachs (NYSE: ) are both set to report ahead of the open on Tuesday and several regional banks are also to report during the coming week.

On Friday, JPMorgan Chase (NYSE: ), Wells Fargo (NYSE: ) and Citigroup (NYSE: ) reported quarterly profits that outstripped analysts' estimates boosted by higher interest rates.

Other big names include healthcare giant Johnson & Johnson (NYSE: ), reporting ahead of Tuesday’s market open, consumer products giant Procter & Gamble (NYSE: ) ahead of Wednesday’s open, Netflix (NASDAQ: ) after Wednesday’s close and Philip Morris (NYSE: ) ahead of the open on Thursday.

U.S. data; Fedspeak

Aside from earnings, U.S. retail sales figures for September, due on Tuesday, will give investors insight into the strength of consumer spending, which drives around two-thirds of the economy.

Economists are expecting retail sales to have risen last month. A stronger-than-expected reading could stir fears of a rebound in inflation and add to the view that the Federal Reserve will need to keep rates higher for longer.

Market watchers will be closely watching comments by Fed Chair Jerome on Thursday when he addresses the Economic Club of New York.

Several regional Fed presidents are also due to make appearances during the week including Patrick , Thomas , Neel Kashkari, Loretta Mester and Lorie . Fed Governors Lisa and Christopher are also due to make speeches.

Oil volatility

prices surged almost 6% on Friday, with posting its biggest weekly gain since February, as investors priced in the possibility that the conflict in the Middle East could widen as Israel began ground raids inside the Gaza Strip.

The conflict in the Middle East has had little impact on global oil and gas supplies, and Israel is not a big producer. Investors and market observers, however, are assessing how it could escalate and what it might mean for supplies from nearby countries in the world's top oil producing region.

Also pushing prices higher was the U.S. move on Thursday to impose the first sanctions on owners of tankers carrying Russian oil priced above the Group of Seven's price cap of $60 a barrel, an effort to close loopholes in the mechanism designed to punish Moscow for its invasion of Ukraine.

Russia is the world's second-largest oil producer and a major exporter, and the tighter U.S. scrutiny of its shipments could curtail supply.

China data

Market watchers will be looking to a flurry of economic data out of China on Wednesday for indications that the uneven recovery in the world's second largest economy is stabilizing, as questions remain over the impact of the crisis in the country's property sector and how much additional stimulus Beijing may still need to roll out.

Economists are expecting data on gross domestic product to point to a modest pick-up of year-over-year, still below Beijing’s annual growth target of about 5%.

There have been reports the government is looking to increase its budget deficit to meet this year's 5% growth target.

Separate reports on , and are expected to point to slight improvements.

U.K. data

The U.K. is to release its latest report on Tuesday followed a day later by figures for September, which will be the final such reports ahead of the Bank of England’s upcoming November meeting.

U.K. inflation has come in above expectations and ahead of BoE forecasts for most of the year before slowing more than expected in August, wrongfooting markets. That said, it’s still well above the BoE’s 2% target.

Meanwhile, the last jobs report indicated that the U.K. labor market was starting to cool, but wage growth remained hot.

Last month the BoE narrowly voted to keep rates on hold for the first time in almost two years, raising the prospect that peak rates have been reached, but indicated that it stands ready to take further action to rein in inflation if needed.

--Reuters contributed to this report"
2022-10-13, Investing.com,Stock Market Today: Dow ekes out gain for weekly win amid strong bank earnings,https://in.investing.com/news/stock-market-today-dow-ekes-out-gain-for-weekly-win-amid-strong-bank-earnings-3849936,"Investing.com – The Dow eked out a gain to end the week higher Friday, as Wall Street banks kicked off the earnings season with better-than-expected quarterly results, though investors had to contend with a bout of volatility amid rising geopolitical tensions.

The rose 0.1%, 39 points, and the slumped 1.2%, and the fell 0.5%. The , or so-called fear indicated jumped 15%.

Major Wall Street banks kick off earnings

Major Wall Street banks including JPMorgan Chase & Co (NYSE: ) and Wells Fargo & Company (NYSE: ) rallied after reporting better-than-expected quarterly results.

JPMorgan rose more than 2% after reporting a 35% jump in earnings for third quarter, underpinned by a surge in rates that bolstered its retail banking unit's profits.

Citigroup Inc (NYSE: ), however, gave up gains to close lower.

Earnings are expected to dominate moves in the broader market, overshadowing geopolitical tensions and the recent move in rates.

""Focus on the earnings picture – it is what drives stocks, not geopolitics, not rates, not talking heads – earnings and if earnings are fine then stocks can rise without multiple expansion. As we have discussed, the ROW offers room for both EPS growth & multiple expansion,"" Jim Bianco of Bianco Research president said in a note.

Energy stocks hitch ride on surging oil prices as US tightens sanctions against Russia

Energy stocks rose more than 2% following a surge in oil prices after the U.S. imposed sanctions on two tankers carrying Russia oil for breaching the G7’s $60 a barrel Russian oil price cap at a time when geopolitical tensions are rising as Israel prepares for a ground assault in Gaza.

APA Corporation (NASDAQ: ), Marathon Oil Corporation (NYSE: ), and EOG Resources Inc (NYSE: ) were among the biggest gainers on the day.

Dollar General jumps as former CEO takes leadership reigns

Dollar General (NYSE: ) said it had appointed former Chief Executive Officer Todd Vasos as CEO of the company, sending its shares more than 9% higher.

The move prompted cheers from Wall Street, with some forecasting a step up in the pace of investments needed to help the discount retail chain navigate a tricky consumer spending landscape.

Dollar General stock, which is down 50% year to date, is close to bottoming, Oppenheimer said in note, adding that the appointment “gives us more confidence in the intermediate-term outlook.”

Big tech, chips slip to pressure stocks

Big tech including Apple Inc (NASDAQ: ), Meta Platforms Inc (NASDAQ: ), Alphabet (NASDAQ: ), and Microsoft Corporation (NASDAQ: ) pressured the broader market, while chip stocks including Nvidia (NASDAQ: ) added to the pressure amid concerns about fresh U.S. restrictions on chip exports to China.

The White House is weighing up additional options to prohibit Chinese companies from accessing artificial intelligence chips from U.S. companies, Reuters reported, citing unnamed sources.

Netflix slips on Wolfe Research downgrade

Netflix Inc (NASDAQ: ) shares fell 1.5% after Wolfe Research downgraded the company to peerperform from outperform, citing concerns about valuations.

“If future growth falls short, we doubt that NFLX's 50% P/E and 70% EV/EBITDA premium to the S&P would hold up,” Wolfe Research said in note, adding that 2024 average per unit expectations “look full.”

The downgrade comes just a week ahead of Netflix’s third-quarter earnings on Oct 18.

Microsoft closes $69 billion Activision acquisition

Microsoft Corporation (NASDAQ: ) completed its $69 billion acquisition of video game maker Activision after receiving final approval from the UK Competition and Markets Authority.

The UK antitrust watchdog’s approval comes after Microsoft addressed antitrust concerns by agreeing to sell Activision’s non-European cloud streaming rights to French video game group Ubisoft Entertainment.

The acquisition was completed ahead of Oct. 18 deadline."
2022-10-13, Investing.com,S&P 500 slips as tech slump offsets jump in banks amid strong earnings,https://in.investing.com/news/sp-500-slips-as-tech-slump-offsets-jump-in-banks-amid-strong-earnings-3849858,"Investing.com – The S&P 500 slipped Friday as weakness in tech offset a surge in Wall Street banks following better-than-expected quarterly results.

The slumped 1.2%. the fell 0.5%, and the rose 0.1%, 41 points.

Major Wall Street banks kick off earnings

Major Wall Street banks including JPMorgan Chase & Co (NYSE: ) and Wells Fargo & Company (NYSE: ) rallied after reporting better-than-expected quarterly results.

JPMorgan rose more than 2% after reporting a 35% jump in earnings for third quarter, underpinned by a surge in rates that bolstered its retail banking unit's profits.

Citigroup Inc (NYSE: ), however, gave up gains to trade lower.

Energy stocks hitch ride on surging oil prices as US tightens sanctions against Russia

Energy stocks rose more than 2% following a surge in oil prices after the U.S. imposed sanctions on two tankers carrying Russia oil for breaching the G7’s $60 a barrel Russian oil price cap at a time when geopolitical tensions are rising as Israel prepares for a ground assault in Gaza.

APA Corporation (NASDAQ: ), Marathon Oil Corporation (NYSE: ), and EOG Resources Inc (NYSE: ) were among the biggest gainers on the day, up more than 3% day.

Dollar General jumps as former CEO takes leadership reigns

Dollar General (NYSE: ) said it had appointed former Chief Executive Officer Todd Vasos as CEO of the company, sending its shares more than 9% higher.

The move prompted cheers from Wall Street, with some forecasting a step up in the pace of investments needed to help the discount retail chain navigate a tricky consumer spending landscape.

Dollar General stock, which is down 50% year to date, is close to bottoming, Oppenheimer said in note, adding that the appointment “gives us more confidence in the intermediate-term outlook.”

Big tech, chips slip to pressure stocks

Big tech including Apple Inc (NASDAQ: ), Meta Platforms Inc (NASDAQ: ), Alphabet (NASDAQ: ), and Microsoft Corporation (NASDAQ: ) pressured the broader market, while chip stocks including Nvidia (NASDAQ: ) added to the pressure amid concerns about fresh U.S. restrictions on chip exports to China.

The White House is weighing up additional options to prohibit Chinese companies from accessing artificial intelligence chips from U.S. companies, Reuters reported, citing unnamed sources.

Netflix slips on Wolfe Research downgrade

Netflix Inc (NASDAQ: ) shares fell nearly 2% after Wolfe Research downgraded the company to peerperform from outperform, citing concerns about valuations.

“If future growth falls short, we doubt that NFLX's 50% P/E and 70% EV/EBITDA premium to the S&P would hold up,” Wolfe Research said in note, adding that 2024 average per unit expectations “look full.”

The downgrade comes just a week ahead of Netflix’s third-quarter earnings on Oct 18.

Microsoft closes $69 billion Activision acquisition

Microsoft Corporation (NASDAQ: ) completed its $69 billion acquisition of video game maker Activision after receiving final approval from the UK Competition and Markets Authority.

The UK antitrust watchdog’s approval comes after Microsoft addressed antitrust concerns by agreeing to sell Activision’s non-European cloud streaming rights to French video game group Ubisoft Entertainment.

The acquisition was completed ahead of Oct. 18 deadline."
2022-10-13, Investing.com,MoffettNathanson maintains Netflix at 'neutral' with a price target of $325.00,https://in.investing.com/news/pro/netflix-inc-receives-investment-bank-analyst-rating-update-3849232,"An analyst from MoffettNathanson maintained Netflix (NASDAQ: ) at 'neutral' with a price target of $325.00 from a prior price target of %currency%%price%.

Prior to this rating, Netflix had 25 buy ratings, 18 hold ratings, and 2 sell ratings.

For consensus analyst estimates and price targets on Netflix, click here. For more news on Netflix, click here.

Netflix's stock price closed at $361.08. They are down -9.03% in the last month and up 56.99% in the last 12 months.

According to Investing Pro, Netflix's fair value is $493.04, an upside of 36.55%. Netflix's fair value comes with a medium degree of uncertainty, according to InvestingPro.

Check out Netflix's and financials here."
2022-10-13, Investing.com,"JPMorgan, Wells Fargo and Dollar General rise premarket; BlackRock, Netflix fall",https://in.investing.com/news/jpmorgan-wells-fargo-and-dollar-general-rise-premarket-blackrock-netflix-fall-3849171,"Investing.com -- U.S. futures drifted lower Friday, as investors digested the release during the previous session of hotter than expected inflation data as well as key bank earnings.

Here are some of the biggest premarket U.S. stock movers today:"
